id,transcription,label
Ses01M_script02_2_M022,"Wait a minute, I've got it.",1
Ses01M_script02_2_F023,"Dancing on the beach barefoot, drinking champagne from the bottle.",0
Ses01M_script02_2_M023,"It was when we were driving passed that knickerbocker liquor locker and you would said, no you said ""let's get some champagne"" and I said ""no time to wasting"" or something like that. That's what it is, right?",1
Ses01M_script02_2_M024,"You want this to be like the other times, right?",0
Ses01M_script02_2_F024,I'd rather not remember some things. I'd rather not hope for some things.,4
Ses01M_script02_2_M025,"Oh right sure, of course.",1
Ses01M_script02_2_M026,Do you want to dance?,0
Ses01M_script02_2_F025,No.,4
Ses01M_script02_2_M027,You want me to go get some champagne?,1
Ses01M_script02_2_F026,No.,4
Ses01M_script02_2_M028,Do you want to take off our shoes?,1
Ses01M_script02_2_F027,No.,0
Ses01M_script02_2_M029,What? Huh?,1
Ses01M_script02_2_M030,You want to get married again?,1
Ses01M_script02_2_M031,What? What? You want to divorce?,9
Ses01M_script02_2_F028,No.,9
Ses01M_script02_2_M032,A vacation?,9
Ses01M_script02_2_F029,No.,9
Ses01M_script02_2_M033,"A new carpet, a poodle, a suicide pact, ice cream, a back rub, what? What? What the hell do you want?",3
Ses01M_script02_2_F030,I want something to turn out the way that it's supposed to.,3
Ses01M_script02_2_M034,"Well, welcome to the human race.",9
Ses01M_script02_2_M035,You think nothing turns out how it's supposed to. You think I had some grand idea going that four years down the line. We would come to this beach and argue over fish? No.,3
Ses01M_script02_2_M036,"You think there would be times when you'd look at me like I was used Kleenex and then I'd look at you and think ""Holy hell when is the next flight to Alaska.""",0
Ses01M_script02_2_M037,"No, no I'm just like you, I thought it was going to be all rosy cheeks and the bills would pay themselves and fish will always come and--",4
Ses01M_script02_2_M038,No. You know what you get? You know what you get? You get this.,4
Ses01M_script02_2_F031,This what? What is this? This isn't even anything.,3
Ses01M_script02_2_M039,"Yeah, it is.",1
Ses01M_script02_2_F032,"Oh, sure this is standing on the beach, this is waiting, fighting.",3
Ses01M_script02_2_M040,Right.,1
Ses01M_script02_2_F033,This isn't anything like I thought anything would be.,4
Ses01M_script02_2_M041,I know me neither.,4
Ses01M_script02_2_F034,This is just this. I mean it includes a lot and everything but it's--do you understand what I'm saying?,4
Ses01M_script02_2_M042,I'm doing the best I can.,4
Ses01M_script02_2_F035,"I know that Augie, I really do.",4
Ses01M_script02_2_F036,"I just can't help wishing that I was somebody, somewhere else.",4
Ses01M_script02_2_M043,Maybe if you were with somebody else too?,4
Ses01M_script02_2_F037,I didn't say that.,4
Ses01M_script02_2_M044,"No, I know but--I know I don't make you happy.",4
Ses01M_script02_2_F038,Are you kidding me? For heaven sake Augie anything I'm doing I'd rather be doing it with you.,6
Ses01M_script02_2_M045,Yeah?,4
Ses01M_script02_2_F039,"Yes, don't be ridiculous. Don't you know that?",6
Ses01M_script02_2_F040,"You are the one who probably wishes he was with somebody else, someone who didn't take everything so seriously, someone who would enjoy yourself.",4
Ses01M_script02_2_M046,"Actually, you know what? Now you mentioned that--no I don't.",0
Ses01M_script02_2_F041,So maybe we're in the wrong spot. But we're with the right person.,0
Ses01M_script02_2_M047,"I don't know, just seemed like such a good spot to me.",0
Ses01M_script02_2_M048,We do have really good view of the moon from here though.,0
Ses01M_script02_2_F042,Oh I saw that. Pretty isn't it. Big ol' white moon.,0
Ses01M_script02_2_M049,Look what we got here.,2
Ses01M_script02_2_F043,"Augie, you brought refreshments.",0
Ses01M_script02_2_M050,It's not champagne.,1
Ses01M_script02_2_F044,I guess we don't need glasses.,2
Ses01M_script02_2_M051,"Are you cold, huh? Do you want to go home?",1
Ses01M_script02_2_F045,I'm beginning to think you might be right. I think this might be the spot after all.,2
Ses01M_script02_2_F046,"Augie, I'm sorry.",4
Ses01M_script02_2_M052,Shh...,2
Ses01M_script02_2_M053,"If we are really quiet, the fish might come.",2
Ses01M_script02_2_F047,Or not.,1
Ses01M_script02_2_M054,Or not.,1
Ses01F_impro05_F000,Hi.,9
Ses01F_impro05_M000,Hi. Thanks for waiting.,1
Ses01F_impro05_F001,Yeah. This is the fourth line that I have been in.,9
Ses01F_impro05_M001,Can I help you?,2
Ses01F_impro05_M002,Uh huh.,2
Ses01F_impro05_F002,I need my bag.,9
Ses01F_impro05_M003,Okay.,1
Ses01F_impro05_F003,"I flew in over three hours ago, I've been in four different lines.",9
Ses01F_impro05_M004,Okay.,1
Ses01F_impro05_F004,I waited the entire baggage- I waited for the whole baggage carousel four times. They told me to go to the next one. I waited through that for three planes and now I'm here.,9
Ses01F_impro05_M005,Okay. Great. I'm really sorry that you had to do that. What's your last name? Let's start there.,1
Ses01F_impro05_F005,Nash.,9
Ses01F_impro05_M006,Okay.,1
Ses01F_impro05_F006,No G.,0
Ses01F_impro05_M007,all right- okay. And you lost your bag? Is that- that the issue?,1
Ses01F_impro05_F007,Yes.,9
Ses01F_impro05_F008,Flight seven fourteen.,3
Ses01F_impro05_M008,Uh-huh.,1
Ses01F_impro05_F009,"Am I going to be getting, like, free tickets, free mileage. When can I expect my bag here?",3
Ses01F_impro05_M009,"Yeah. Yeah, I don't see- I don't see any--",1
Ses01F_impro05_M010,"I don't see any record of it, and I-usually when I don't see a record of it, that means um-",1
Ses01F_impro05_M011,"we've mistakenly lost your baggage. We're very sorry. On behalf of Jet Blue I would like to apologize for any inconvenience. I am allowed to issue you a fifty dollar gift card which you can use any future flights you want to take with us. I'm very sorry, once again...",1
Ses01F_impro05_F010,"Oh, Are you kidding me?",0
Ses01F_impro05_M012,"for such an inconvenience and your bag, but",1
Ses01F_impro05_F011,Is this a joke?,3
Ses01F_impro05_M013,Yeah.,1
Ses01F_impro05_M014,"No, no.",1
Ses01F_impro05_F012,"Are there candid cameras? Is this that movie? There's that show, right? Airplane, airline.",3
Ses01F_impro05_M015,"No, no. This is real.",1
Ses01F_impro05_F013,So you'll give me money and then I'll get my bag?,0
Ses01F_impro05_M016,"No. I'm just giving you money, the bag is gone. If it's not here, I'm really sorry there is nothing I can do because...",1
Ses01F_impro05_M017,this is the only track record that we have and if it's not listed here then it's probably not anywhere.,1
Ses01F_impro05_F014,"You're kidding me, this is a joke.",3
Ses01F_impro05_M018,"Once again, I'm really- I'm really sorry.",0
Ses01F_impro05_F015,Do you have any idea-- fifty dollars? That's supposed to replace everything that I have? Do you understand how much I have packed in there? Not only does it have sentimental value; it can't be replaced like that. It was incredibly expensive.,3
Ses01F_impro05_M019,Yes.,1
Ses01F_impro05_M020,I know.,1
Ses01F_impro05_F016,We flew in from Paris. I've been shopping for three weeks.,3
Ses01F_impro05_M021,"I'm very sorry. But if you see the sign that's right behind me here, it spells it out really clearly that we are not held liable--",0
Ses01F_impro05_F017,I don't care what you're freaking sign says. Somebody- Somebody needs to replace everything I've got there and give me money for my inconvenience.,3
Ses01F_impro05_M022,Okay. Calm-,1
Ses01F_impro05_M023,"Actually, we are not necessarily liable to give you- to even give you this fifty dollars so... it's actually- it's actually really",1
Ses01F_impro05_F018,Do you understand who my husband is?,3
Ses01F_impro05_F019,"If you're- if you're- if you're looking for a lawsuit, baby, you've found it.",3
Ses01F_impro05_M024,"We are actually not even allowed-- you know, like we don't have to give you this fifty dollars. We don't have to do that.",1
Ses01F_impro05_F020,Oh-Oh. It's a gift. You're-You're helping me out here?,3
Ses01F_impro05_M025,It's a gift.,1
Ses01F_impro05_M026,"You know, the airlines can not be held responsible for every bag of luggage that comes through here.",1
Ses01F_impro05_F021,You are cruising for a bruising. You are in so much trouble.,3
Ses01F_impro05_M027,With the amount of--,1
Ses01F_impro05_F022,Who's in charge? Who is the president of Jet Blue?,3
Ses01F_impro05_M028,"Um, actually, I don't know. I don't know. Oh really?",1
Ses01F_impro05_F023,Because I probably know him.,3
Ses01F_impro05_F024,Yeah.,3
Ses01F_impro05_M029,Well then maybe you can just call him and he can give you more money. But right now all I can do--,1
Ses01F_impro05_F025,"I don't want money, I want my clothes.",3
Ses01F_impro05_M030,"Right now all I can do is just give you this fifty dollars, I'm really sorry.",1
Ses01F_impro05_F026,What's your name?,3
Ses01F_impro05_M031,Oh. My name is Sean. Hi.,1
Ses01F_impro05_F027,Sean. Great. Do you have a badge number or something?,0
Ses01F_impro05_M032,"Badge number? Uh, no. You can just take my employee number I guess.",6
Ses01F_impro05_F028,Okay. I'll do that.,3
Ses01F_impro05_M033,Why? Have I done something wrong? Have I given you bad service? I feel like I have done the best I could.,6
Ses01F_impro05_F029,I don't think you have done everything you could do because I don't have my bag here yet.,3
Ses01F_impro05_M034,"If you want, you can write a letter. I can give you the address. Yes. An angry--",1
Ses01F_impro05_F030,A letter? I'll make a personal phone call.,3
Ses01F_impro05_M035,"Or you can make a phone call. But I think a letter might be a little more-- in my impression, letters have more...",1
Ses01F_script02_1_M000,"What time is it? I think it's supposed to run around midnight, right? God, this is great, isn't it, Carla? Look at this night we got here, huh.",0
Ses01F_script02_1_M001,"Actually I want to get a little further up the coast, get away from all like the lights and the people, but... How are you doing?",0
Ses01F_script02_1_F000,Fine.,1
Ses01F_script02_1_M002,"Okay. Is that, is that--",5
Ses01F_script02_1_M003,No. That's just foam. I don't know. I can't tell.,0
Ses01F_script02_1_F001,[BREATHING],9
Ses01F_script02_1_M004,"I don't know, probably if you can't tell, though, it's probably not them, right? It's probably going to be like this unmistakable thing, right?",0
Ses01F_script02_1_M005,Oh no. you know what I forgot?,0
Ses01F_script02_1_F002,What?,0
Ses01F_script02_1_M006,"My flashlight. God, how could I be so stupid? I can't believe I forgot my flashlight.",0
Ses01F_script02_1_F003,What flashlight?,6
Ses01F_script02_1_M007,"The flashlight, the silver one. There's only one, isn't there?",1
Ses01F_script02_1_F004,That's not your flashlight.,1
Ses01F_script02_1_M008,Whose is it?,1
Ses01F_script02_1_F005,It's ours; it's my flashlight too.,0
Ses01F_script02_1_M009,"Oh...well. Yeah, of course.",1
Ses01F_script02_1_F006,You keep saying my flashlight like it's just yours.,3
Ses01F_script02_1_M010,No.,1
Ses01F_script02_1_F007,How's that supposed to make me feel?,3
Ses01F_script02_1_M011,"Of course, our flashlight. What's yours is mine. Me flashlight es su flashlight.",1
Ses01F_script02_1_M012,"Naturally. God, how could we not think to bring it? I hope the moon stays out, though.",9
Ses01F_script02_1_M013,Do they always run during a full moon? I don't remember. Was it full last year?,1
Ses01F_script02_1_F008,Yeah.,1
Ses01F_script02_1_M014,"Huh. Are you cold? Do you want my jacket? No? you know, we should have brought the blanket? Our blanket.",1
Ses01F_script02_1_M015,"Aw. Do you know, I should have brought a six pack, too. A six pack, that would be just the ticket right about now. Huh?",1
Ses01F_script02_1_M016,"God, I'm so excited, I'm like a kid. I can't believe I got out of the house with my fly zipped up.",5
Ses01F_script02_1_F009,[LAUGHTER],2
Ses01F_script02_1_M017,I wonder if they can hear me talk or like feel the vibrations in the sand when we move around.,0
Ses01F_script02_1_F010,I'm cold.,4
Ses01F_script02_1_M018,Do you want my jacket?,9
Ses01F_script02_1_F011,"It's after eleven, let's go.",0
Ses01F_script02_1_M019,What? We just got here. What's the point of coming all the way down here if we just turn around and go home?,0
Ses01F_script02_1_F012,There is no point.,0
Ses01F_script02_1_M020,Right.,1
Ses01F_script02_1_F013,That's my point.,0
Ses01F_script02_1_M021,"Wait, that's my point, too.",1
Ses01F_script02_1_F014,"Well, then let's go.",9
Ses01F_script02_1_M022,"No, no. Okay. That's not my point. My point is there is no point in coming down here if we just turn around and go home. Don't you want to see it?",9
Ses01F_script02_1_F015,Not particularly.,1
Ses01F_script02_1_M023,Why not?,1
Ses01F_script02_1_F016,I just don't. It's stupid.,0
Ses01F_script02_1_M024,"Honey, this is like a natural phenomenon. I mean... People in Kansas would have to get plane reservations and get hotel rooms to see this. It's just forty minutes away for us; it's too good to pass up.",1
Ses01F_script02_1_F017,"Pass what up? I mean these fish swim out of the ocean, they flop around on the beach, they swim away and then they die.",9
Ses01F_script02_1_M025,Yeah. But this..this moment on the beach is like the highlight of their little lives. All that flopping around is laying eggs or what to do - spawning or mating or whatever.,1
Ses01F_script02_1_M026,This is a big night for these little guys. It's like life's last orgy.,1
Ses01F_script02_1_F018,I don't see why you're so excited; this isn't a freaking moon landing we are talking about. It's fish. It's a fish nobody even eats.,0
Ses01F_script02_1_M027,Yeah they do.,9
Ses01F_script02_1_F019,Oh Augie,9
Ses01F_script02_1_M028,"okay... well, Whatever. But it's a fish who do something no other fish do. It's like those swallows returning to Capistrano or like those lemmings that throw themselves off the cliffs.",0
Ses01F_script02_1_M029,"There's like mystery here, there's magic. It's like a little bit of the unexplainable. I just can't see how you're not interested.",1
Ses01F_script02_1_F020,I'm just not.,0
Ses01F_script02_1_M030,For real?,6
Ses01F_script02_1_F021,Yeah.,9
Ses01F_script02_1_M031,"God, I don't get it. you know the first time we came here, you said it was the best night of your life?",1
Ses01F_script02_1_M032,"And last year, I remember distinctly you said, you were so excited to get here that you don't remember you stubbed your toe until we were in the car.",1
Ses01F_script02_1_F022,"Last time, you'll also remember, we got our shoes wet, I got sand in my panties, you got a sore throat and we got into a big fight and we did not see the grunions.",0
Ses01F_script02_1_M033,Ahh...we weren't in a good spot.,1
Ses01F_script02_1_F023,Hmm. We didn't see them the year before either.,9
Ses01F_script02_1_M034,"We just weren't in a good spot. I'm telling you, this is a much better spot. I have instincts for these things.",1
Ses01F_script02_1_M035,"Look there, see? What's that? No, that's - that's just seaweed.",5
Ses01F_script02_1_M036,"God, this is great. Think about this. I know you are not interested, but just think about this.",2
Ses01F_script02_1_M037,"Right now out there, there is this mass of silver fish and it's heading this way. No one sent them an invitation, no one told them, no one even gave them a map.",0
Ses01F_script02_1_M038,"Just all at once, they turned and they formed this line as long as the California coast. And some instinctual little firecracker went off in their bodies and they all just turned as one and started swimming.",5
Ses01F_script02_1_M039,They are swimming right now. They are swimming as if that is the only thing that matters to them.,0
Ses01F_script02_1_M040,It's single mindedness with no mind. It is urgency that is just pure urge.,5
Ses01F_script02_1_M041,And they are swimming right now to this very point where we stand for this huge celebration of sex and death.,0
Ses01F_script02_1_M042,"Oh look. I'm giving myself goose bumps, my hairs are standing up on my arm.",0
Ses01F_script02_1_F024,That's the wind.,1
Ses01F_script02_1_M043,So what do you think?,2
Ses01F_script02_1_F025,About what?,1
Ses01F_script02_1_M044,"About all of that, about all I was talking about.",2
Ses01M_impro03_M000,The craziest thing just happened to me.,5
Ses01M_impro03_F000,What?,0
Ses01M_impro03_M001,This girl; she just offered me fifty thousand dollars to marry her.,5
Ses01M_impro03_F001,[BREATHING],6
Ses01M_impro03_M002,Yeah.,0
Ses01M_impro03_F002,Why?,5
Ses01M_impro03_M003,"Well, she's not a citizen so she wants to get a visa.",1
Ses01M_impro03_F003,Is she on the run?,5
Ses01M_impro03_M004,"No, no, no, no, no, no she just... she's not a citizen but she wants her visa, yeah. She's going to pay me fifty thousand dollars to marry her and stay married to her for two years.",5
Ses01M_impro03_F004,"Oh, she just needs to marry you.",5
Ses01M_impro03_F005,That's incredible. That's awesome. Where's she from? Maybe you can get a dual citizenship.,5
Ses01M_impro03_M005,That's like twenty five thousand dollar a year for doing nothing. Isn't that awesome?,5
Ses01M_impro03_M006,"She's actually from England, I think. Well she- she spoke English but she had an accent. I didn't even ask.",1
Ses01M_impro03_F006,That's so cool. Uh huh.,5
Ses01M_impro03_F007,[LAUGHTER] Why did she pick you? Where were you?,5
Ses01M_impro03_M007,"Fifty thousand dollars. Fifty thousand dollars. I was just out... I just... she's - well, she's a friend of friend but like...",5
Ses01M_impro03_F008,You were at a party? And she's like hey. You seem unattached she's like.,5
Ses01M_impro03_M008,"Yeah. Can you believe that? Yeah, she's like hey, I'm like sure I'll do it, I don't care. Yeah. I'm like fifty thousand dollars, I'd totally do it for fifty thousand dollars. But the only thing is that's kind of like illegal. So like I could go to jail probably for a long if I get caught, but...",5
Ses01M_impro03_F009,That's unbelievable... Yeah.,5
Ses01M_impro03_F010,Well I've known people who have done this before. Yeah. You just- it's really fun actually 'cause you have like a fake engagement party and all your friends come over and like...,5
Ses01M_impro03_M009,Have you?,0
Ses01M_impro03_M010,It's like I'm really going to get married. We'll have like the whole thing.,5
Ses01M_impro03_M011,"Oh, good. [LAUGHTER]",5
Ses01M_impro03_F011,"Yeah. Yeah. And then yeah, and then you know like you could like you could do like like sock her for a lot of money",5
Ses01M_impro03_M012,I know. What do you think I should-,5
Ses01M_impro03_F012,"Like make her rent the apartment that you two have to live together in, you know. And you won't pay any rent or you pay like, a hundred bucks a month or something.",5
Ses01M_impro03_M013,Oh good idea.,5
Ses01M_impro03_M014,Yeah. Make her like open the bank account and stuff too.,1
Ses01M_impro03_F013,Yeah.,5
Ses01M_impro03_M015,It's a good idea.,5
Ses01M_impro03_F014,"Dude, you lucked out.",5
Ses01M_impro03_M016,I know. Also I get to like plan the wedding now too. That will be fun.,5
Ses01M_impro03_F015,"Yeah. My colors are blush and beige what is it, do you know?",5
Ses01M_impro03_M017,"Something blue, something new, something... no I don't know. [LAUGHTER] So yeah, wonder if she's going to pay me up front but do you think it's bad though, do you think they're going to like track the money or something?",5
Ses01M_impro03_F016,Oh I don't know. [LAUGHTER],5
Ses01M_impro03_F017,I don't know get it in cash.,1
Ses01M_impro03_M018,Just cash hardcore.,1
Ses01M_impro03_F018,Yeah.,1
Ses01M_impro03_M019,What should we do? Where should we get married? We should have party.,5
Ses01M_impro03_F019,How exciting. You should have a wedding on the beach.,5
Ses01M_impro03_M020,"Yeah, like a big like- A wedding on the beach, that would be nice.",5
Ses01M_impro03_F020,"Yeah, at night.",5
Ses01M_impro03_M021,And then we can honeymoon. I want to go tropical though like Bahamas- --or like Tahiti or something. I just want to like beach and like drink.,1
Ses01M_impro03_F021,"Oh yeah, absolutely, absolutely.",1
Ses01M_impro03_F022,How exciting. You should make her bring all your friends too.,5
Ses01M_impro03_M022,I'll make her pay for that. I hear she's like totally wealthy. She's like royalty- --or something like and- --whatever like removed or something but yeah.,5
Ses01M_impro03_F023,[GARBAGE] She's got to be loaded. fifty thousand dollars. That's incredible.,5
Ses01M_impro03_F024,Incredible.,5
Ses01M_impro03_M023,I'm going to marry a blue blood. [LAUGHTER],5
Ses01M_impro03_F025,"you're a lucky, lucky, lucky man.",5
Ses01M_impro03_M024,Will you help me plan?,5
Ses01M_impro03_F026,"Oh, totally. Yeah.",5
Ses01M_impro03_M025,Good.,0
Ses05M_script02_1_M000,"What time is it? They're supposed to run around midnight. Oh, this is great, isn't it? Look at the night we've got here. It couldn't be better. Actually, I wanted to go a little further up the coast you know to get away from all the lights and the people. I was afraid we might miss it though, so how are you doing?",5
Ses05M_script02_1_F000,Fine.,4
Ses05M_script02_1_M001,"What's that? Is that- Wait, is that foam? I can't even tell. Oh Actually, I guess if I can't tell then it probably isn't it, is it? It will probably be unmistakable, don't you think?",5
Ses05M_script02_1_M002,"This is great. How are you doing? Oh, no. Oh, do you know what I did? I forgot the flashlight. How could I be so stupid? I forgot the flashlight.",5
Ses05M_script02_1_F001,What flashlight?,1
Ses05M_script02_1_M003,"The flashlight. The silver one. There's only one, isn't there? Stupid.",5
Ses05M_script02_1_F002,You mean our flashlight?,0
Ses05M_script02_1_M004,Well-,0
Ses05M_script02_1_F003,"I mean, you kept saying my flashlight, the flashlight like it was only somehow yours. How is that supposed to make me feel?",0
Ses05M_script02_1_M005,"Oh, no, of course, our flashlight. Me flashlight is to you flashlight, naturally.",5
Ses05M_script02_1_M006,"How could we have forgotten it? Well, I hope the moon stays out. I wonder, do they always run during a full moon? I can't remember, was the moon full last year, do you remember?",5
Ses05M_script02_1_F004,Yes.,0
Ses05M_script02_1_M007,"Are you cold? Do you want my jacket? We should have brought the blanket, our blanket. Oh, this is great. I didn't even think to bring a six pack. Oh, a six pack would be just the ticket right about now.",5
Ses05M_script02_1_M008,"I can't believe I forgot.I'm like a little kid. I'm surprised I made it out of the house with my fly zipped. Oh, [LAUGHTER]",5
Ses05M_script02_1_M009,"Oh, I wonder if they can hear me or if they can feel the vibrations when we move around in the sand. or something",5
Ses05M_script02_1_F005,I'm cold.,0
Ses05M_script02_1_M010,Do you want my jacket?,5
Ses05M_script02_1_F006,It's after eleven. Let's just go home.,0
Ses05M_script02_1_M011,"Are you kidding? We just got here, we'd miss it. What's the point of coming all the way out here if we're just going to turn around and go home?",0
Ses05M_script02_1_F007,There is no point in coming out here.,0
Ses05M_script02_1_M012,Right.,0
Ses05M_script02_1_F008,That's my point.,0
Ses05M_script02_1_M013,"That's my point, too.",0
Ses05M_script02_1_F009,So let's go.,0
Ses05M_script02_1_M014,"Oh, no, no, no. no That's not my point. My point is what's the point coming out here if we're just going to leave? Don't you want to see it?",0
Ses05M_script02_1_F010,Not particularly.,0
Ses05M_script02_1_M015,Why not?,0
Ses05M_script02_1_F011,I just don't.,0
Ses05M_script02_1_M016,Oh,9
Ses05M_script02_1_F012,it's stupid.,0
Ses05M_script02_1_M017,"Honey, it's a natural phenomenon. I mean, this kind of thing only happens once a year. It's a great opportunity.",5
Ses05M_script02_1_M018,"I mean, Think about people in Kansas, they've got to get like you know plane tickets and hotel reservations just to see this. We're just forty minutes away. It's just too good of an opportunity to pass up.",5
Ses05M_script02_1_F013,Pass what up? It's It's just little fish and they swim up on the beach and they flop around and they swim away and then they die.,9
Ses05M_script02_1_M019,"Yeah, but all that time on the beach is the highlight of their little lives. You know,",5
Ses05M_script02_1_M020,"and all that about flopping around, it's like laying eggs or what do you -- spawning or mating or something like that.",5
Ses05M_script02_1_M021,"I mean, this is a big night for these guys. You know, life's last orgy.",5
Ses05M_script02_1_F014,"What are you so excited about. This isn't rocket science, this is just fish. Fish nobody even eats.",9
Ses05M_script02_1_M022,"Yeah, they do.",9
Ses05M_script02_1_F015,Augie.,9
Ses05M_script02_1_M023,"All right. But they are fish that do something no other fish do. Like the swallows were turning into Capistrano or Lemmings jumping off the cliffs, you know like that. There's- There's magic here and mystery. And a little bit of the unexplainable. You know, I can't see how you could not be interested.",5
Ses05M_script02_1_F016,I'm just not.,4
Ses05M_script02_1_M024,For real?,9
Ses05M_script02_1_F017,Yes.,0
Ses05M_script02_1_M025,"I don't get it. I mean, the first time we came you said it was the best night of your life. And last year I remember distinctly you were so excited about coming that you stubbed your toe toe pushing me out the door and you didn't even notice until you got in the car.",9
Ses05M_script02_1_F018,"Well, if you also remember last year we- our shoes got wet, I got sand in my panties, we had a big argument, you had a sore throat, and we didn't see the grunion.",9
Ses05M_script02_1_M026,We weren't in a good spot.,0
Ses05M_script02_1_F019,We didn't see them the first time either.,9
Ses05M_script02_1_M027,We just weren't in a good spot. This is a much better spot. I've got a great sense for these things.,0
Ses05M_script02_1_M028,"Look there. What is that? Is that -- Oh No, that's seaweed.",5
Ses05M_script02_1_M029,"Oh, this is great. I wouldn't miss this for the world. I mean, think about this, I know you're not interested but just think about this for a second;",5
Ses05M_script02_1_M030,somewhere out there is a giant mass of silver fish all swimming in this direction. They don't know why they're doing it. We don't know why they're doing it. They didn't- It wasn't a decision. No one took a vote. Nobody sent them an invitation or a map or anything like that. It was just some internal time release fire cracker that went off. And all as one they turned around and formed this giant line as long as the California coastline and they just started swimming. They are swimming right now at this very moment. And And-,5
Ses05M_script02_1_M031,"And it's single mindedness with no mind. It- It's urgency, it's pure urge. I mean, they didn't make any decisions. They don't ask any questions. They don't give it a name,",5
Ses05M_script02_1_M032,"they just all as one turn around and start swimming to this very point where we are standing now for one last celebration of sex and death. God, it's giving me Goosebumps. Look at all the hairs that are standing up.",5
Ses05M_script02_1_F020,That's the wind.,0
Ses05M_script02_1_M033,"Well, so what do you think?",5
Ses05F_impro02_F000,"baby, I need you to sit down.",0
Ses05F_impro02_M000,What is it?,1
Ses05F_impro02_F001,um.,4
Ses05F_impro02_M001,You can say it.,0
Ses05F_impro02_F002,I'm sorry. It's just a lot ahh to explain. ahh I got a call--,4
Ses05F_impro02_M002,Are you all right?,0
Ses05F_impro02_F003,"Yeah, um everything's fine so far. um",0
Ses05F_impro02_F004,"I got a call today,",4
Ses05F_impro02_M003,okay.,0
Ses05F_impro02_F005,I'm going to need to go overseas for a while.,4
Ses05F_impro02_M004,You got called up.,3
Ses05F_impro02_F006,Iraq.,7
Ses05F_impro02_M005,I thought you said this wasn't going to happen for at least a year.,3
Ses05F_impro02_F007,"I'm sorry. I thought so. ""sigh""",0
Ses05F_impro02_M006,What am I going to do?,9
Ses05F_impro02_F008,"I don't know ""sigh"".",4
Ses05F_impro02_M007,I can't do this by myself. I I don't know how to do this. You know how to do this.,0
Ses05F_impro02_M008,The kids-,9
Ses05F_impro02_F009,I know. I know.,4
Ses05F_impro02_M009,Nobody's even here. Your parents live on the other side of the country.,0
Ses05F_impro02_F010,"I know. Well, we'll have to figure all that out. I mean, I think the Army's going to provide childcare and help us out with that. um.",4
Ses05F_impro02_M010,Where do you have to go? Where are you going?,3
Ses05F_impro02_F011,Iraq.,4
Ses05F_impro02_M011,What are you going to do there? Is it going to be dangerous? What are you-?,0
Ses05F_impro02_F012,I think infantry. I'm not sure.,4
Ses05F_impro02_M012,It's--,0
Ses05F_impro02_M013,Can we do something else? Can you tell them that you just had two kids?,0
Ses05F_impro02_F013,"It's going to be at least six months, probably a year. I tried.",9
Ses05F_impro02_M014,I don't understand why they would just do something like this?,3
Ses05F_impro02_F014,"I know, I know. It's really, really messed up.",9
Ses05F_impro02_M015,It doesn't make any sense. It's stupid. I told you you shouldn't go in the Army.,3
Ses05F_impro02_F015,"Believe me, if I had a choice, I wouldn't have chosen this.",0
Ses05F_impro02_M016,I don't know I don't know what I'm going to do. I don't know how to-,9
Ses05F_impro02_F016,"You don't know how to what? You'll be fine. I mean, you're a great parent. I know.",0
Ses05F_impro02_M017,"They're six months old. Six months old, they're tiny.",0
Ses05F_impro02_M018,I can't do this. I've never done this before. I don't know anything about this.,0
Ses05F_impro02_F017,"Well, maybe you should move in with my mom and she can help.",9
Ses05F_impro02_M019,"Your Your mom, you want me to move in with your mom?",6
Ses05F_impro02_F018,"I don't know, I'm just--I'm trying to think of something.",9
Ses05F_impro02_M020,She doesn't even like me. She's never liked me. No.,0
Ses05F_impro02_F019,"She likes you. Of course, she likes you.",0
Ses05F_impro02_M021,She likes you. She likes the kids.,0
Ses05F_impro02_M022,"I no I can't- ""sigh""",0
Ses05F_impro02_F020,You can't what?,9
Ses05F_impro02_M023,I can't let you go. I can't let you go. I'll call them. I'll say something. I'll do anything. I'll tell them something different.,0
Ses05F_impro02_F021,I don't think there's anything we can do.,4
Ses05F_impro02_M024,I'll tell them I'm sick and that you can't leave something.,4
Ses05F_impro02_F022,"Well, we can try it. Baby, don't beg me. I mean, if there were anything that I could do, I would do it. Believe me. This is not what I want.",0
Ses05F_impro02_M025,It's not fair.,4
Ses05F_impro02_F023,I know. I know it's not fair.,4
Ses05F_impro02_M026,Why has to be you? There's all those other people. Somebody else can go instead. It's not right.,4
Ses05F_impro02_F024,"Well, apparently nobody else can go.",4
Ses05F_impro02_M027,What are you going to do that's any different than anybody else?,0
Ses05F_impro02_F025,"I don't know. Baby, why are you asking me this? It's just as hard for me. Please, try to understand that.",9
Ses05F_impro02_M028,"I don't know. It's not me, so I'm the one who has to stay here. I'm the one who has to take care of them, and I don't have-I don't have anybody else. You're all I have.",0
Ses05F_impro02_F026,"I understand, baby. I'm sorry. I mean try to understand I'm I'm scared myself.",9
Ses05F_impro02_M029,I understand. I'm worried about you. I don't know what's going to happen to you.,4
Ses05F_impro02_F027,I know.,4
Ses05F_impro02_M030,Iraq of all-come on. People die every day.,0
Ses05F_impro02_F028,I know.,4
Ses05F_impro02_M031,I jus-,4
Ses05F_impro02_F029,We'll figure something out. We just have to ... we just have to think about this. Could any of your family help us?,4
Ses05F_impro02_M032,I don't know.,4
Ses05F_impro02_F030,Maybe we should call your parents.,0
Ses05F_impro02_M033,Yeah. I guess. I don't know what they're going to say.,4
